id_estabelecimento_cnes,cep,logradouro,bairro,latitude,longitude
3930238,03513050,Rua Antonio Juvenal,Vila Dalila,-23.54256016379248,-46.5224835810938
3381528,03620000,Avenida Sao Miguel,Vila Domitila,-23.513500893287112,-46.5144951519691
3810364,01533000,Rua Apeninos,Aclimacao,-23.57025813285891,-46.63887877341238
5301238,03813310,Rua Japichaua,Jardim Matarazzo,-23.48319971411383,-46.46843274017259
3157989,03362000,Rua Arapoca,Vila Formosa,-23.565790809280198,-46.54203831135501
2029626,03511000,Rua Jose Manuel Da Fonseca Junior,Vila Matilde,-23.5350255018745,-46.5253438225828
3259269,05455010,Rua Japuanga,Vila Ida,-23.53681859306375,-46.71194281660691
3222314,04768000,Avenida Atlantica,Socorro,-23.67104070013128,-46.712106868169016
5824257,02113000,Praca Santo Eduardo,Vila Maria,-23.515104796788535,-46.58721846961086
3187454,04037004,Rua Doutor Diogo De Faria,Vila Clementino,-23.59534301953718,-46.648367485528325
3326462,02851060,Rua Damasio De Menezes,Jardim Guarani,-23.46111724446523,-46.69246907009276
3537358,02934000,Rua Rio Verde,Freguesia Do O,-23.48703662046445,-46.70771073123519
3348385,05061300,Rua Cerro Cora,Alto Da Lapa,-23.535529552252832,-46.71132159467577
3495469,01538000,Avenida Lins De Vasconcelos,Cambuci,-23.57175881515073,-46.622598352894684
3615456,04734001,Avenida Adolfo Pinheiro,Alto Da Boa Vista,-23.6465359170101,-46.70166624883434
3355020,08470570,Rua Manuel Moscoso,Cidade Tiradentes,-23.596402003885284,-46.39477300608444
4049837,04744040,Rua Iguatinga,Jardim Martini,-23.65706274067802,-46.70471635722928
5882281,02873250,Rua Romulo Naldi,Jardim Vista Alegre,-23.45448452697312,-46.68343761969354
6133487,04404150,Rua Luis Vives,Vila Joaniza,-23.673942551829658,-46.659816172637086
2789299,04857040,Rua Henrique Muzzio,Varginha,-23.785038190641913,-46.6835969053599
3956946,05757250,Rua Pedro Rodrigues Marques,Jardim Olinda,-23.627362974324303,-46.7585351709881
6135951,08210590,Rua Augusto Carlos Bauman,Itaquera,-23.53490708238728,-46.45125137308261
2787873,08390000,Rua Miguel Ferreira De Melo,Jardim Santo Andre,-23.63171801771676,-46.44368424660064
2786508,02938000,Avenida Raimundo Pereira De Magalhaes,Jaragua,-23.453182954580825,-46.7212482584458
3239306,03949013,Avenida Mateo Bei,Sao Mateus,-23.610521809809473,-46.47647076287962
6148956,03371000,Avenida Montemagno,Vila Formosa,-23.570083801297347,-46.54974557971452
2066572,04231030,Rua Conego Xavier,Heliopolis,-23.608179010804193,-46.59594319378704
5179378,01224010,Rua Doutor Martinico Prado,Vila Buarque,-23.54263893579482,-46.652961858982444
6101631,01224010,Rua Doutor Martinico Prado,Vila Buarque,-23.54263893579482,-46.652961858982444
5363934,01530020,Rua Albina Barbosa,Aclimacao,-23.56990209408261,-46.626619687566105
3551075,02120000,Rua Curuca,Vila Maria,-23.512518927641736,-46.590922193583204
5343305,02450000,Alameda Afonso Schmidt,Santa Teresinha,-23.49865123815332,-46.63747045524635
3837335,02526000,Rua Leao Xiii,Casa Verde,-23.50276001022904,-46.64506730241878
3930297,02536020,Rua Valdomiro Silveira,Imirim,-23.494273115764347,-46.64849694482141
3894010,02731060,Avenida Miguel Conejo,Vila Albertina,-23.497080864150536,-46.69285859248227
3093964,03117000,Rua Do Oratorio,Alto Da Mooca,-23.567409663165524,-46.58676011092188
6105122,03131010,Rua Do Orfanato,Vila Prudente,-23.57858062341798,-46.578922926706944
3993388,03145010,Rua Barao Do Pirai,Vila Prudente,-23.592150228515067,-46.57225158948283
6042090,03335090,Rua Francisco Zicardi,Jardim Analia Franco,-23.55696693510546,-46.56657669497118
5234689,03460000,Rua Rego Barros,Jd Vila Formosa,-23.56567268108995,-46.51647748406527
6340113,03533000,Avenida Waldemar Carlos Pereira,Vila Dalila,-23.54473496863076,-46.51715486787986
6293581,03626040,Rua Maria De Toledo Piza,Vila Domitila,-23.514381100210016,-46.508890032973696
5395925,03694090,Rua Deodato Saraiva Da Silva,Pq Paineiras,-23.536330577270427,-46.476248181152755
6153038,04011002,Rua Estela,Vl Mariana,-23.580486241486025,-46.64821899985735
3745104,04037003,Rua Doutor Diogo De Faria,Vila Clementino,-23.595537569908323,-46.6461919002495
5376319,04776003,Avenida Do Rio Bonito,Vila Lisboa,-23.69102319181167,-46.70159934232763
6184200,05208110,Rua Julio Maciel,Recanto Dos Humildes,-23.412743237397468,-46.75252603097888
3459101,05446050,Rua Desembargador Ferreira Franca,Alto De Pinheiros,-23.555304253235374,-46.69993182147939
5205581,08295000,Avenida Itaquera,Itaquera,-23.54616859783367,-46.465976511085884
5018145,03542060,Rua Doutor Fabio Montenegro,Vila Matilde,-23.533839604339324,-46.517618923292254
3559637,04741000,Rua Conde De Itu,Alto Da Boa Vista,-23.647818936445166,-46.70165295768623
3544567,04751030,Praca Floriano Peixoto,Vila Campos Sales,-23.65165020853072,-46.707645611413724
3962253,04724002,Avenida Joao Dias,Vila Miranda,-23.645215834517934,-46.71570218407751
3325881,08295300,Rua Fontoura Xavier,Itaquera,-23.54739903994416,-46.45440998234556
6275702,03514000,Rua Joaquim Marra,Vila Matilde,-23.534427320615517,-46.52163686040413
6356184,05801060,Rua Mahamed Aguil,Jardim Mirante,-23.645831622807375,-46.73397928330788
4290100,08080570,Avenida Oliveira Freire,Jardim Helena,-23.48448647735959,-46.42502237098614
5474094,03732140,Rua Antonio Paganini,Cangaiba,-23.512993178012415,-46.532845085763185
7887620,02402000,Rua Deputado Gouveia Franco,Mandaqui,-23.481976244572813,-46.63229062704432
2886391,03658001,Rua Itingucu,Vila Re,-23.52945271728597,-46.498170938901964
2027658,02313001,Rua Manoel Gaya,Tremembe,-23.46286395390228,-46.60087298765499
4490762,02267000,Rua Paulo De Faria,Tucuruvi,-23.478417476184116,-46.60083090145867
7676549,03508000,Avenida Melchert,Vila Matilde,-23.535210126733684,-46.532178194919474
3689247,04865170,Rua Forte De Vila Bela,Jd Ipora,-23.784491133662605,-46.71301298127835
6990517,04602000,Rua Barao Do Triunfo,Brooklin,-23.625662986290177,-46.68460313002997
9434518,04437050,Rua Manuel Vaz,Jardim Consorcio,-23.670810751502287,-46.675535638523144
4583000,05458001,Avenida Diogenes Ribeiro De Lima,Alto De Pinheiros,-23.54143099554937,-46.717459964156
9641971,04109000,Rua Pedra Azul,Aclimacao,-23.57715397014162,-46.629245790824044
4541839,05534000,Avenida Pirajussara,Vila Sonia,-23.59729591850233,-46.7453459288304
3996018,05001000,Avenida Francisco Matarazzo,Barra Funda,-23.531188891134544,-46.665171236897244
4599896,04719060,Rua Booker Pittman,Granja Julieta,-23.6327968133399,-46.70914659965422
4634756,01239040,Rua Mato Grosso,Parque Residencial Cocaia,-23.715907327777078,-46.65973712832447
9884696,05001200,Avenida Francisco Matarazzo,Agua Branca,-23.525735145258682,-46.67852501512552
1105191,01329000,Rua Dos Ingleses,Morro Dos Ingleses,-23.5616750992808,-46.646939406698436
0254681,04447020,Avenida Nossa Senhora De Sabara,Campo Grande,-23.68215942448606,-46.68237142562436
2833441,05027000,Rua Doutor Miranda De Azevedo,Vila Pompeia,-23.532196741669587,-46.692053323952365
4188098,04012060,Rua Caravelas,Vl Mariana,-23.582280999690735,-46.64868314396664
0828823,04011002,Rua Estela,Vl Mariana,-23.580486241486025,-46.64821899985735
5473438,04657000,Avenida Yervant Kissajikian,Vila Constanca,-23.66795055049263,-46.67396518681756
4223934,05789001,Avenida Carlos Lacerda,Jardim Valquiria,-23.649986042337204,-46.77806686684086
3539342,05325180,Avenida Doutor Francisco De Paula Vicente De Azevedo,Parque Continental,-23.54222224173949,-46.75958430632513
9772855,01219000,Rua Do Arouche,Republica,-23.54237695659281,-46.64469450605502
1137336,05359000,Avenida Nossa Senhora Da Assuncao,Rio Pequeno,-23.571242791369585,-46.74517238636237
2833689,04686002,Avenida Nossa Senhora De Sabara,Campo Grande,-23.67515072001676,-46.68601947424445
4173694,01533000,Rua Apeninos,Aclimacao,-23.57025813285891,-46.63887877341238
4368878,05061350,Rua Cerro Cora,Vila Romana,-23.539539906826583,-46.704413755529124
3328538,03542100,Rua Santo Alexandre,Vila Matilde,-23.531075000395454,-46.51565579832025
4368460,01537000,Avenida Lins De Vasconcelos,Cambuci,-23.569263700333384,-46.62202436198487
9554653,01224010,Rua Doutor Martinico Prado,Vila Buarque,-23.54263893579482,-46.652961858982444
1118897,05884170,Rua Adriatico,Capao Redondo,-23.67463901813142,-46.77618350025868
4946383,05889300,Rua Joao Batista Marcondes,Parque Fernanda,-23.668954915257665,-46.786960447898714
5608678,04836500,Rua Luiz Rotta,Jd Alpino,-23.747746442379576,-46.7107145890476
2751887,04829020,Rua Belisario Ferreira Lima,Jardim Bela Vista,-23.72695306731299,-46.707117250461344
1113410,01022050,Parque Dom Pedro Ii,Parque Dom Pedro Ii,-23.54409510137485,-46.63028108238108
2833557,02402000,Rua Deputado Gouveia Franco,Mandaqui,-23.481976244572813,-46.63229062704432
4947134,05027020,Rua Ribeiro De Barros,Vila Pompeia,-23.530184091909213,-46.69176883002055
6643132,05143020,Rua Laudelino Vieira De Campos,Jardim Felicidade,-23.4951112307839,-46.72480269548414
4127420,05882000,Rua Henrique Sam Mindlin,Jardim Comercial,-23.677767740784695,-46.78145887346225
4359658,08341410,Avenida Ragueb Chohfi,Parque Boa Esperanca,-23.596389436788378,-46.45415792430066
2979136,05061450,Rua Cerro Cora,Alto Da Lapa,-23.535639624997557,-46.7163599614745
0024988,03012000,Rua Conselheiro Belisario,Bras,-23.53930017908779,-46.616032215294005
2908824,05119000,Avenida Do Anastacio,Sao Domingos,-23.493449342724727,-46.736678584185086
4630831,04947000,Estrada Da Cumbica,Jardim Aracati,-23.719409199368865,-46.76153700141822
9719601,05323001,Avenida Presidente Altino,Jaguare,-23.550967849292388,-46.74894966116048
4223616,02260000,Avenida Luis Stamatis,Jacana,-23.468020416874207,-46.582320362240466
0803944,08380320,Avenida Brasil,Iguatemi,-23.60026375877544,-46.434685349419155
6872468,04011001,Rua Estela,Vila Marina,-23.577661008143682,-46.64293329592246
2823209,05114110,Praca General Guimaraes,Jaguara,-23.508309800209236,-46.75066889996419
0948896,05618000,Avenida Jorge Joao Saad,Vila Sonia,-23.590002311376878,-46.72260469811113
4757114,01221000,Rua Amaral Gurgel,Vila Buarque,-23.54424072281778,-46.6478890731292
7301766,02402000,Rua Deputado Gouveia Franco,Mandaqui,-23.481976244572813,-46.63229062704432
4657535,02450000,Alameda Afonso Schmidt,Santa Teresinha,-23.49865123815332,-46.63747045524635
2971666,03647000,Rua Maria Carlota,Vila Esperanca,-23.52738038888224,-46.52793401461671
4848292,02436060,Rua Alice Blanche,Mandaqui,-23.478632538524952,-46.636354884513885
4542215,04843270,Rua Saint Albans,Parque Sao Paulo,-23.74150423700829,-46.697271901962225
4602366,05004000,Rua Doutor Candido Espinheira,Barra Funda,-23.53278609000356,-46.66448946434475
7981864,02464700,Avenida Imirim,Imirim,-23.476926431956255,-46.662897500438696
6557627,03911000,Avenida Inconfidencia Mineira,Vila Rica,-23.581510709798597,-46.51851347464422
4698525,04726001,Avenida Joao Carlos Da Silva Borges,Vila Cruzeiro,-23.639528044096615,-46.711688133345575
0393576,05537001,Avenida Ministro Laudo Ferreira De Camargo,Vila Sonia,-23.5875486876607,-46.73676939353379
4619102,01239040,Rua Mato Grosso,Parque Residencial Cocaia,-23.715907327777078,-46.65973712832447
4648978,04041000,Rua Correia De Lemos,Chacara Inglesa,-23.605749269506674,-46.635912458123336
7335318,01248010,Rua Desembargador Paulo Passalaqua,Pacaembu,-23.54618000000321,-46.666315333404924
0421537,03342000,Avenida Regente Feijo,Vila Formosa,-23.561203349792827,-46.56417647778434
5012600,04890300,Rua Barao Da Fonte Bela,Santa Fe,-23.830481467210898,-46.713559669228935
7617348,04890610,Rua Henrique Reimberg,Parelheiros,-23.837319495790805,-46.70980655744335
9413545,01502001,Rua Galvao Bueno,Liberdade,-23.557377445725894,-46.63544466831963
9684891,02739000,Avenida Itaberaba,Brasilandia,-23.481537495569967,-46.68359861093225
4741439,01141030,Avenida Ordem E Progresso,Casa Verde,-23.51103018575822,-46.665867705370395
0795615,05641060,Rua Desembargador Dalmo Do Valle Nogueira,Vila Sonia,-23.615005415902278,-46.737869709898824
2921006,01431001,Avenida Brasil,Jardim America,-23.567412339046044,-46.67466267831184
4821858,04635080,Rua Doutor Abelardo Vergueiro Cesar,Vila Alexandria,-23.638625105401164,-46.67083615081945
4606450,05625160,Rua Professor Monjardino,Vila Sonia,-23.59141560622458,-46.72910454038842
4994221,02880070,Viela 2470,Jd Elisa Maria,-23.459459195767643,-46.68519878249097
1073176,04630032,Rua Carlos Pinto Alves,Jardim Aeroporto,-23.634488623240678,-46.66304222423886
4606434,05442040,Rua Ministro Americo Marco Antonio,Vila Madalena,-23.54707551015052,-46.69703996531137
5449286,08410080,Rua Doutor Meira Pena,Guaianazes,-23.544006190571174,-46.415430380732886
4568702,05024000,Rua Barao Do Bananal,Vila Pompeia,-23.53107723985745,-46.68717566513241
7526687,05022000,Avenida Pompeia,Vila Pompeia,-23.52991935966871,-46.68478728642366
4992938,03126007,Rua Dianopolis,Vila Prudente,-23.582654158637855,-46.59091655099461
9469583,04735000,Rua Sao Benedito,Alto Da Boa Vista,-23.650359444388638,-46.7027106423726
2890933,04805300,Avenida Professor Papini,Cidade Dutra,-23.713490383059916,-46.705445546632845
6448321,04768200,Avenida Atlantica,Socorro,-23.68185391576718,-46.71347253785777
7888023,04735000,Rua Sao Benedito,Alto Da Boa Vista,-23.650359444388638,-46.7027106423726
9917543,04109120,Rua Batista Cepelos,Aclimacao,-23.576230104228344,-46.63355084186929
7139802,01540000,Rua Herminio Lemos,Cambuci,-23.56778718017892,-46.62201734362002
0087238,03505030,Rua Frei Mont Alverne,Vila Matilde,-23.536055036651177,-46.537572866744334
0519073,02520000,Avenida Casa Verde,Casa Verde,-23.501448417757786,-46.65063699468854
0378240,02936100,Rua Doutor Osvaldo Urioste,Pirituba,-23.486605727476288,-46.7184106023502
4312848,03336040,Rua Rosa Das Neves,Jardim Analia Franco,-23.55464212733121,-46.56124450897487
3204642,01506000,Rua Galvao Bueno,Liberdade,-23.56075653251826,-46.634782554975295
6358586,05436050,Rua Luis Murat,Jardim Das Bandeiras,-23.556997002669295,-46.68506354828203
6438571,04671210,Rua Jaime Do Espirito Santo,Campo Grande,-23.658190521934284,-46.692003695660695
9524355,05640002,Avenida Doutor Guilherme Dumont Vilares,Vila Sonia,-23.61363216132276,-46.74106048406997
0908681,01239040,Rua Mato Grosso,Parque Residencial Cocaia,-23.715907327777078,-46.65973712832447
4839021,02927080,Rua Sete Barras,Nossa Senhora Do O,-23.49892011876133,-46.70474261441558
9349995,05458000,Avenida Diogenes Ribeiro De Lima,Alto De Pinheiros,-23.552235718488653,-46.70570215254265
2852713,04476000,Rua Josephina Gianinni Elias Dona Bimba,Eldorado,-23.709583963456232,-46.62675575187713
0254797,03653000,Avenida Amador Bueno Da Veiga,Vila Costa Melo,-23.51624587152518,-46.50855596441478
5613930,05399010,Rua Barone Mercadante,Jd Dabril,-23.57411832313954,-46.78043294879386
3404145,05001200,Avenida Francisco Matarazzo,Agua Branca,-23.525735145258682,-46.67852501512552
3384926,03513050,Rua Antonio Juvenal,Vila Dalila,-23.54256016379248,-46.5224835810938
3840689,04635030,Rua Epiro,Vila Alexandria,-23.642610229192197,-46.66922292704714
4368452,02228000,Rua Francisco Alves Bezerra,Parque Edu Chaves,-23.478092678529038,-46.57092086267758
7748264,04711030,Rua Enxovia,Vila Sao Francisco,-23.62942730434618,-46.69896240132106
1094335,02065010,Avenida Joaquina Ramalho,Vila Guilherme,-23.50532311442998,-46.604005850929845
4631730,05386330,Rua Pedro Inacio De Araujo,Rio Pequeno,-23.5645459024814,-46.75743410354764
9712569,08275370,Rua Baltazar Vidal,Parque Do Carmo,-23.577559666278123,-46.48300568156461
9844597,03566010,Rua Henrique Jacobs,Vila Santa Teresa,-23.539436110897526,-46.49219784294633
4358716,08490490,Avenida Souza Ramos,Prestes Maia,-23.57067106492665,-46.413347553854756
7526725,03949012,Avenida Mateo Bei,Cidade Sao Mateus,-23.601337357918922,-46.48351675834836
4946820,05339000,Avenida Corifeu De Azevedo Marques,Rio Pequeno,-23.571911161190716,-46.73904150080458
6264557,05175200,Avenida Agenor Couto De Magalhaes,Vila Clarice,-23.475057015785275,-46.739063534214736
6912508,03337010,Rua Professor Joao De Oliveira Torres,Jardim Analia Franco,-23.55705131271704,-46.562360857875476
0926795,04828100,Avenida Rodrigues Vilares,Vila Progresso,-23.727159962139133,-46.70198145159555
5582466,08246058,Rua Damasio Pinto,Parada Xv De Novembro,-23.529278341088844,-46.43537625479854
3751082,08295300,Rua Fontoura Xavier,Itaquera,-23.54739903994416,-46.45440998234556
4630173,05455000,Avenida Sao Gualter,Vila Ida,-23.53729221900064,-46.71283994012578
0829145,03554000,Rua Mateus De Siqueira,Vila Matilde,-23.53768930645606,-46.505200132043136
4141148,05843000,Rua Geraldo Fraga De Oliveira,Jardim Sao Luis,-23.653228211496934,-46.73836290380738
4390369,01239040,Rua Mato Grosso,Parque Residencial Cocaia,-23.715907327777078,-46.65973712832447
7253281,05455000,Avenida Sao Gualter,Vila Ida,-23.53729221900064,-46.71283994012578
4933249,08420000,Estrada Itaquera Guaianases,Guaianazes,-23.54171324125943,-46.42216307789062
4350375,02443000,Avenida Adolfo Coelho,Lauzane,-23.473400453180552,-46.646130693556124
9712607,04011002,Rua Estela,Vl Mariana,-23.580486241486025,-46.64821899985735
7963289,04777001,Avenida Interlagos,Interlagos,-23.6953946356036,-46.69943205131244
5570409,04251000,Rua Edmundo Carvalho,Vila Natalia,-23.626754345870562,-46.59565933278298
4848756,05785080,Rua Comendador Angelo Rinaldi,Jardim Campo Limpo,-23.624452141059205,-46.76601141974351
9191275,02734000,Avenida Itaberaba,Nossa Senhora Do O,-23.496019248416534,-46.69746521097305
9303103,04366000,Avenida Cupece,Cidade Ademar,-23.666340058050686,-46.656312511812736
4226003,01529001,Rua Pires Da Mota,Aclimacao,-23.567801357992565,-46.6346809526853
0917370,01247000,Rua Angatuba,Pacaembu,-23.5518231662453,-46.66617357474348
2891050,05468000,Rua Bergamota,Alto Da Lapa,-23.539568782555087,-46.71625160350071
6601065,01533000,Rua Apeninos,Aclimacao,-23.57025813285891,-46.63887877341238
9008438,05850230,Rua Manuel Bordalo Pinheiro,Parque Sto Antonio,-23.658662026340902,-46.75663559848898
9036113,04671215,Rua Hussain Youssef Saab,Campo Grande,-23.661290526371296,-46.69292531567441
1134981,03568030,Rua Ines Monteiro,Parque Artur Alvim,-23.54207072763523,-46.48512880961744
7687257,03195000,Rua Do Oratorio,Vila Oratorio,-23.56897690251294,-46.58245608056999
9721770,03187040,Rua Mogi Mirim,Agua Rasa,-23.559324138909137,-46.57830981564894
4742117,04718002,Rua Capitao Otavio Machado,Granja Julieta,-23.632100733960357,-46.70564683873101
9434860,02522000,Avenida Baruel,Vila Baruel,-23.5037118400161,-46.657331528114774
9173528,05660000,Rua Pasquale Gallupi,Paraisopolis,-23.61685542857289,-46.72628766127889
